6.0	9.287052e-11
200.0	4.57904e-11
401.0	1.581485e-10
599.0	2.120416e-10
801.0	1.460067e-10
1000.0	1.21902e-10
1201.0	1.259737e-10
1401.0	1.264216e-10
1601.0	1.309832e-10
1800.0	1.572908e-10
2001.9999999999998	1.581864e-10
2201.0	1.487142e-10
2400.0	1.158923e-10
2601.0	1.505056e-10
2800.0	1.394087e-10
3001.0	1.705071e-10
3202.0	1.658413e-10
3402.0	1.732618e-10
3601.0	1.345711e-10
3802.0	5.924054e-11
4001.0000000000005	1.699083e-10
4202.0	1.918937e-10
4402.0	1.782556e-10
4605.0	1.890713e-10
4802.0	1.848534e-10
1966.0	1.424956e-09
